,epo-24,epo-21,epo-18,epo-15,epo-12,epo-9,epo-6,epo-3,epo0,epo3,epo6,epo9,epo12,epo15,nao-24,nao-21,nao-18,nao-15,nao-12,nao-9,nao-6,nao-3,nao0,nao3,nao6,nao9,nao12,nao15,pna-24,pna-21,pna-18,pna-15,pna-12,pna-9,pna-6,pna-3,pna0,pna3,pna6,pna9,pna12,pna15,wpo-24,wpo-21,wpo-18,wpo-15,wpo-12,wpo-9,wpo-6,wpo-3,wpo0,wpo3,wpo6,wpo9,wpo12,wpo15
4964,35.02,19.32,99.78,106.40,12.25,147.85,62.81,149.85,143.25,234.52,51.73,56.14,147.26,147.78,55.78,212.55,235.50,3.51,82.95,40.66,4.38,107.88,196.81,97.21,37.67,53.90,65.23,111.52,285.83,379.14,95.54,224.60,106.61,35.30,60.24,159.41,290.47,261.06,417.28,292.03,306.98,307.27,95.02,23.44,92.06,304.26,238.37,166.90,14.89,32.40,72.70,179.59,92.01,88.08,38.07,53.45
4965,49.31,37.06,156.11,60.74,106.87,70.07,123.35,171.82,124.55,267.60,107.44,134.87,132.50,164.92,6.50,213.80,167.96,8.87,71.55,46.32,31.34,133.97,134.65,107.05,9.41,62.83,7.69,41.05,412.09,243.76,139.13,154.00,155.26,126.41,81.33,109.43,313.02,277.27,286.64,317.54,294.25,217.32,67.04,4.01,155.77,296.26,223.51,79.55,8.91,66.77,78.82,213.28,55.71,102.75,27.88,68.69
4966,28.59,1.50,138.36,14.53,180.65,29.63,155.12,161.29,166.32,131.14,45.08,134.46,128.41,141.23,113.26,235.92,47.76,63.94,49.76,13.43,54.90,162.25,9.24,74.51,8.81,74.84,82.44,6.82,459.46,8.02,207.47,93.36,101.79,88.66,143.67,175.14,282.58,386.92,175.91,323.43,334.64,138.91,42.72,35.85,243.43,246.27,216.65,18.20,19.92,74.43,110.05,168.29,6.87,76.30,36.64,90.79
4967,19.32,99.78,106.40,12.25,147.85,62.81,149.85,143.25,234.52,51.73,56.14,147.26,147.78,101.42,212.55,235.50,3.51,82.95,40.66,4.38,107.88,196.81,97.21,37.67,53.90,65.23,111.52,27.40,379.14,95.54,224.60,106.61,35.30,60.24,159.41,290.47,261.06,417.28,292.03,306.98,307.27,140.64,23.44,92.06,304.26,238.37,166.90,14.89,32.40,72.70,179.59,92.01,88.08,38.07,53.45,85.57
4968,37.06,156.11,60.74,106.87,70.07,123.35,171.82,124.55,267.60,107.44,134.87,132.50,164.92,53.57,213.80,167.96,8.87,71.55,46.32,31.34,133.97,134.65,107.05,9.41,62.83,7.69,41.05,12.00,243.76,139.13,154.00,155.26,126.41,81.33,109.43,313.02,277.27,286.64,317.54,294.25,217.32,108.32,4.01,155.77,296.26,223.51,79.55,8.91,66.77,78.82,213.28,55.71,102.75,27.88,68.69,18.96
4969,1.50,138.36,14.53,180.65,29.63,155.12,161.29,166.32,131.14,45.08,134.46,128.41,141.23,44.14,235.92,47.76,63.94,49.76,13.43,54.90,162.25,9.24,74.51,8.81,74.84,82.44,6.82,26.42,8.02,207.47,93.36,101.79,88.66,143.67,175.14,282.58,386.92,175.91,323.43,334.64,138.91,62.87,35.85,243.43,246.27,216.65,18.20,19.92,74.43,110.05,168.29,6.87,76.30,36.64,90.79,0.03
4970,99.78,106.40,12.25,147.85,62.81,149.85,143.25,234.52,51.73,56.14,147.26,147.78,101.42,22.34,235.50,3.51,82.95,40.66,4.38,107.88,196.81,97.21,37.67,53.90,65.23,111.52,27.40,32.05,95.54,224.60,106.61,35.30,60.24,159.41,290.47,261.06,417.28,292.03,306.98,307.27,140.64,211.65,92.06,304.26,238.37,166.90,14.89,32.40,72.70,179.59,92.01,88.08,38.07,53.45,85.57,49.62
4971,156.11,60.74,106.87,70.07,123.35,171.82,124.55,267.60,107.44,134.87,132.50,164.92,53.57,68.56,167.96,8.87,71.55,46.32,31.34,133.97,134.65,107.05,9.41,62.83,7.69,41.05,12.00,39.30,139.13,154.00,155.26,126.41,81.33,109.43,313.02,277.27,286.64,317.54,294.25,217.32,108.32,264.71,155.77,296.26,223.51,79.55,8.91,66.77,78.82,213.28,55.71,102.75,27.88,68.69,18.96,76.94
4972,138.36,14.53,180.65,29.63,155.12,161.29,166.32,131.14,45.08,134.46,128.41,141.23,44.14,71.98,47.76,63.94,49.76,13.43,54.90,162.25,9.24,74.51,8.81,74.84,82.44,6.82,26.42,36.45,207.47,93.36,101.79,88.66,143.67,175.14,282.58,386.92,175.91,323.43,334.64,138.91,62.87,121.57,243.43,246.27,216.65,18.20,19.92,74.43,110.05,168.29,6.87,76.30,36.64,90.79,0.03,75.07
4973,106.40,12.25,147.85,62.81,149.85,143.25,234.52,51.73,56.14,147.26,147.78,101.42,22.34,103.86,3.51,82.95,40.66,4.38,107.88,196.81,97.21,37.67,53.90,65.23,111.52,27.40,32.05,56.47,224.60,106.61,35.30,60.24,159.41,290.47,261.06,417.28,292.03,306.98,307.27,140.64,211.65,28.26,304.26,238.37,166.90,14.89,32.40,72.70,179.59,92.01,88.08,38.07,53.45,85.57,49.62,62.67
4974,60.74,106.87,70.07,123.35,171.82,124.55,267.60,107.44,134.87,132.50,164.92,53.57,68.56,144.82,8.87,71.55,46.32,31.34,133.97,134.65,107.05,9.41,62.83,7.69,41.05,12.00,39.30,155.82,154.00,155.26,126.41,81.33,109.43,313.02,277.27,286.64,317.54,294.25,217.32,108.32,264.71,91.77,296.26,223.51,79.55,8.91,66.77,78.82,213.28,55.71,102.75,27.88,68.69,18.96,76.94,88.00
4975,14.53,180.65,29.63,155.12,161.29,166.32,131.14,45.08,134.46,128.41,141.23,44.14,71.98,178.90,63.94,49.76,13.43,54.90,162.25,9.24,74.51,8.81,74.84,82.44,6.82,26.42,36.45,224.89,93.36,101.79,88.66,143.67,175.14,282.58,386.92,175.91,323.43,334.64,138.91,62.87,121.57,85.84,246.27,216.65,18.20,19.92,74.43,110.05,168.29,6.87,76.30,36.64,90.79,0.03,75.07,102.01
4976,12.25,147.85,62.81,149.85,143.25,234.52,51.73,56.14,147.26,147.78,101.42,22.34,103.86,176.07,82.95,40.66,4.38,107.88,196.81,97.21,37.67,53.90,65.23,111.52,27.40,32.05,56.47,224.99,106.61,35.30,60.24,159.41,290.47,261.06,417.28,292.03,306.98,307.27,140.64,211.65,28.26,122.75,238.37,166.90,14.89,32.40,72.70,179.59,92.01,88.08,38.07,53.45,85.57,49.62,62.67,86.98
4977,106.87,70.07,123.35,171.82,124.55,267.60,107.44,134.87,132.50,164.92,53.57,68.56,144.82,115.54,71.55,46.32,31.34,133.97,134.65,107.05,9.41,62.83,7.69,41.05,12.00,39.30,155.82,172.40,155.26,126.41,81.33,109.43,313.02,277.27,286.64,317.54,294.25,217.32,108.32,264.71,91.77,111.86,223.51,79.55,8.91,66.77,78.82,213.28,55.71,102.75,27.88,68.69,18.96,76.94,88.00,66.43
4978,180.65,29.63,155.12,161.29,166.32,131.14,45.08,134.46,128.41,141.23,44.14,71.98,178.90,84.42,49.76,13.43,54.90,162.25,9.24,74.51,8.81,74.84,82.44,6.82,26.42,36.45,224.89,148.03,101.79,88.66,143.67,175.14,282.58,386.92,175.91,323.43,334.64,138.91,62.87,121.57,85.84,79.14,216.65,18.20,19.92,74.43,110.05,168.29,6.87,76.30,36.64,90.79,0.03,75.07,102.01,66.94
4979,147.85,62.81,149.85,143.25,234.52,51.73,56.14,147.26,147.78,101.42,22.34,103.86,176.07,105.44,40.66,4.38,107.88,196.81,97.21,37.67,53.90,65.23,111.52,27.40,32.05,56.47,224.99,124.91,35.30,60.24,159.41,290.47,261.06,417.28,292.03,306.98,307.27,140.64,211.65,28.26,122.75,60.96,166.90,14.89,32.40,72.70,179.59,92.01,88.08,38.07,53.45,85.57,49.62,62.67,86.98,76.88
4980,70.07,123.35,171.82,124.55,267.60,107.44,134.87,132.50,164.92,53.57,68.56,144.82,115.54,135.94,46.32,31.34,133.97,134.65,107.05,9.41,62.83,7.69,41.05,12.00,39.30,155.82,172.40,65.69,126.41,81.33,109.43,313.02,277.27,286.64,317.54,294.25,217.32,108.32,264.71,91.77,111.86,98.86,79.55,8.91,66.77,78.82,213.28,55.71,102.75,27.88,68.69,18.96,76.94,88.00,66.43,58.76
4981,29.63,155.12,161.29,166.32,131.14,45.08,134.46,128.41,141.23,44.14,71.98,178.90,84.42,128.04,13.43,54.90,162.25,9.24,74.51,8.81,74.84,82.44,6.82,26.42,36.45,224.89,148.03,11.72,88.66,143.67,175.14,282.58,386.92,175.91,323.43,334.64,138.91,62.87,121.57,85.84,79.14,34.36,18.20,19.92,74.43,110.05,168.29,6.87,76.30,36.64,90.79,0.03,75.07,102.01,66.94,37.37
4982,62.81,149.85,143.25,234.52,51.73,56.14,147.26,147.78,101.42,22.34,103.86,176.07,105.44,147.01,4.38,107.88,196.81,97.21,37.67,53.90,65.23,111.52,27.40,32.05,56.47,224.99,124.91,17.77,60.24,159.41,290.47,261.06,417.28,292.03,306.98,307.27,140.64,211.65,28.26,122.75,60.96,103.55,14.89,32.40,72.70,179.59,92.01,88.08,38.07,53.45,85.57,49.62,62.67,86.98,76.88,8.40
4983,123.35,171.82,124.55,267.60,107.44,134.87,132.50,164.92,53.57,68.56,144.82,115.54,135.94,127.13,31.34,133.97,134.65,107.05,9.41,62.83,7.69,41.05,12.00,39.30,155.82,172.40,65.69,95.03,81.33,109.43,313.02,277.27,286.64,317.54,294.25,217.32,108.32,264.71,91.77,111.86,98.86,242.45,8.91,66.77,78.82,213.28,55.71,102.75,27.88,68.69,18.96,76.94,88.00,66.43,58.76,17.61
4984,155.12,161.29,166.32,131.14,45.08,134.46,128.41,141.23,44.14,71.98,178.90,84.42,128.04,84.58,54.90,162.25,9.24,74.51,8.81,74.84,82.44,6.82,26.42,36.45,224.89,148.03,11.72,85.37,143.67,175.14,282.58,386.92,175.91,323.43,334.64,138.91,62.87,121.57,85.84,79.14,34.36,332.53,19.92,74.43,110.05,168.29,6.87,76.30,36.64,90.79,0.03,75.07,102.01,66.94,37.37,40.95
4985,149.85,143.25,234.52,51.73,56.14,147.26,147.78,101.42,22.34,103.86,176.07,105.44,147.01,81.84,107.88,196.81,97.21,37.67,53.90,65.23,111.52,27.40,32.05,56.47,224.99,124.91,17.77,85.92,159.41,290.47,261.06,417.28,292.03,306.98,307.27,140.64,211.65,28.26,122.75,60.96,103.55,383.62,32.40,72.70,179.59,92.01,88.08,38.07,53.45,85.57,49.62,62.67,86.98,76.88,8.40,28.82
4986,171.82,124.55,267.60,107.44,134.87,132.50,164.92,53.57,68.56,144.82,115.54,135.94,127.13,118.50,133.97,134.65,107.05,9.41,62.83,7.69,41.05,12.00,39.30,155.82,172.40,65.69,95.03,62.08,109.43,313.02,277.27,286.64,317.54,294.25,217.32,108.32,264.71,91.77,111.86,98.86,242.45,305.44,66.77,78.82,213.28,55.71,102.75,27.88,68.69,18.96,76.94,88.00,66.43,58.76,17.61,11.60
4987,161.29,166.32,131.14,45.08,134.46,128.41,141.23,44.14,71.98,178.90,84.42,128.04,84.58,142.74,162.25,9.24,74.51,8.81,74.84,82.44,6.82,26.42,36.45,224.89,148.03,11.72,85.37,68.07,175.14,282.58,386.92,175.91,323.43,334.64,138.91,62.87,121.57,85.84,79.14,34.36,332.53,243.76,74.43,110.05,168.29,6.87,76.30,36.64,90.79,0.03,75.07,102.01,66.94,37.37,40.95,5.01
4988,143.25,234.52,51.73,56.14,147.26,147.78,101.42,22.34,103.86,176.07,105.44,147.01,81.84,76.91,196.81,97.21,37.67,53.90,65.23,111.52,27.40,32.05,56.47,224.99,124.91,17.77,85.92,28.09,290.47,261.06,417.28,292.03,306.98,307.27,140.64,211.65,28.26,122.75,60.96,103.55,383.62,256.80,72.70,179.59,92.01,88.08,38.07,53.45,85.57,49.62,62.67,86.98,76.88,8.40,28.82,48.03
4989,124.55,267.60,107.44,134.87,132.50,164.92,53.57,68.56,144.82,115.54,135.94,127.13,118.50,33.25,134.65,107.05,9.41,62.83,7.69,41.05,12.00,39.30,155.82,172.40,65.69,95.03,62.08,135.31,313.02,277.27,286.64,317.54,294.25,217.32,108.32,264.71,91.77,111.86,98.86,242.45,305.44,127.29,78.82,213.28,55.71,102.75,27.88,68.69,18.96,76.94,88.00,66.43,58.76,17.61,11.60,25.59
4990,166.32,131.14,45.08,134.46,128.41,141.23,44.14,71.98,178.90,84.42,128.04,84.58,142.74,133.45,9.24,74.51,8.81,74.84,82.44,6.82,26.42,36.45,224.89,148.03,11.72,85.37,68.07,190.89,282.58,386.92,175.91,323.43,334.64,138.91,62.87,121.57,85.84,79.14,34.36,332.53,243.76,28.27,110.05,168.29,6.87,76.30,36.64,90.79,0.03,75.07,102.01,66.94,37.37,40.95,5.01,30.47
4991,234.52,51.73,56.14,147.26,147.78,101.42,22.34,103.86,176.07,105.44,147.01,81.84,76.91,238.10,97.21,37.67,53.90,65.23,111.52,27.40,32.05,56.47,224.99,124.91,17.77,85.92,28.09,198.88,261.06,417.28,292.03,306.98,307.27,140.64,211.65,28.26,122.75,60.96,103.55,383.62,256.80,26.45,179.59,92.01,88.08,38.07,53.45,85.57,49.62,62.67,86.98,76.88,8.40,28.82,48.03,18.96
4992,267.60,107.44,134.87,132.50,164.92,53.57,68.56,144.82,115.54,135.94,127.13,118.50,33.25,230.59,107.05,9.41,62.83,7.69,41.05,12.00,39.30,155.82,172.40,65.69,95.03,62.08,135.31,227.24,277.27,286.64,317.54,294.25,217.32,108.32,264.71,91.77,111.86,98.86,242.45,305.44,127.29,161.93,213.28,55.71,102.75,27.88,68.69,18.96,76.94,88.00,66.43,58.76,17.61,11.60,25.59,21.49
4993,131.14,45.08,134.46,128.41,141.23,44.14,71.98,178.90,84.42,128.04,84.58,142.74,133.45,236.31,74.51,8.81,74.84,82.44,6.82,26.42,36.45,224.89,148.03,11.72,85.37,68.07,190.89,192.10,386.92,175.91,323.43,334.64,138.91,62.87,121.57,85.84,79.14,34.36,332.53,243.76,28.27,182.43,168.29,6.87,76.30,36.64,90.79,0.03,75.07,102.01,66.94,37.37,40.95,5.01,30.47,31.70
4994,51.73,56.14,147.26,147.78,101.42,22.34,103.86,176.07,105.44,147.01,81.84,76.91,238.10,259.71,37.67,53.90,65.23,111.52,27.40,32.05,56.47,224.99,124.91,17.77,85.92,28.09,198.88,138.08,417.28,292.03,306.98,307.27,140.64,211.65,28.26,122.75,60.96,103.55,383.62,256.80,26.45,83.45,92.01,88.08,38.07,53.45,85.57,49.62,62.67,86.98,76.88,8.40,28.82,48.03,18.96,10.61
4995,107.44,134.87,132.50,164.92,53.57,68.56,144.82,115.54,135.94,127.13,118.50,33.25,230.59,258.93,9.41,62.83,7.69,41.05,12.00,39.30,155.82,172.40,65.69,95.03,62.08,135.31,227.24,115.48,286.64,317.54,294.25,217.32,108.32,264.71,91.77,111.86,98.86,242.45,305.44,127.29,161.93,13.36,55.71,102.75,27.88,68.69,18.96,76.94,88.00,66.43,58.76,17.61,11.60,25.59,21.49,34.93
4996,45.08,134.46,128.41,141.23,44.14,71.98,178.90,84.42,128.04,84.58,142.74,133.45,236.31,289.50,8.81,74.84,82.44,6.82,26.42,36.45,224.89,148.03,11.72,85.37,68.07,190.89,192.10,124.58,175.91,323.43,334.64,138.91,62.87,121.57,85.84,79.14,34.36,332.53,243.76,28.27,182.43,105.69,6.87,76.30,36.64,90.79,0.03,75.07,102.01,66.94,37.37,40.95,5.01,30.47,31.70,105.65
4997,56.14,147.26,147.78,101.42,22.34,103.86,176.07,105.44,147.01,81.84,76.91,238.10,259.71,345.34,53.90,65.23,111.52,27.40,32.05,56.47,224.99,124.91,17.77,85.92,28.09,198.88,138.08,159.07,292.03,306.98,307.27,140.64,211.65,28.26,122.75,60.96,103.55,383.62,256.80,26.45,83.45,77.66,88.08,38.07,53.45,85.57,49.62,62.67,86.98,76.88,8.40,28.82,48.03,18.96,10.61,158.30
4998,134.87,132.50,164.92,53.57,68.56,144.82,115.54,135.94,127.13,118.50,33.25,230.59,258.93,277.50,62.83,7.69,41.05,12.00,39.30,155.82,172.40,65.69,95.03,62.08,135.31,227.24,115.48,173.50,317.54,294.25,217.32,108.32,264.71,91.77,111.86,98.86,242.45,305.44,127.29,161.93,13.36,38.89,102.75,27.88,68.69,18.96,76.94,88.00,66.43,58.76,17.61,11.60,25.59,21.49,34.93,171.63
4999,134.46,128.41,141.23,44.14,71.98,178.90,84.42,128.04,84.58,142.74,133.45,236.31,289.50,196.38,74.84,82.44,6.82,26.42,36.45,224.89,148.03,11.72,85.37,68.07,190.89,192.10,124.58,176.03,323.43,334.64,138.91,62.87,121.57,85.84,79.14,34.36,332.53,243.76,28.27,182.43,105.69,61.24,76.30,36.64,90.79,0.03,75.07,102.01,66.94,37.37,40.95,5.01,30.47,31.70,105.65,187.34
5000,147.26,147.78,101.42,22.34,103.86,176.07,105.44,147.01,81.84,76.91,238.10,259.71,345.34,154.56,65.23,111.52,27.40,32.05,56.47,224.99,124.91,17.77,85.92,28.09,198.88,138.08,159.07,148.46,306.98,307.27,140.64,211.65,28.26,122.75,60.96,103.55,383.62,256.80,26.45,83.45,77.66,83.35,38.07,53.45,85.57,49.62,62.67,86.98,76.88,8.40,28.82,48.03,18.96,10.61,158.30,175.08
5001,132.50,164.92,53.57,68.56,144.82,115.54,135.94,127.13,118.50,33.25,230.59,258.93,277.50,82.13,7.69,41.05,12.00,39.30,155.82,172.40,65.69,95.03,62.08,135.31,227.24,115.48,173.50,123.66,294.25,217.32,108.32,264.71,91.77,111.86,98.86,242.45,305.44,127.29,161.93,13.36,38.89,169.82,27.88,68.69,18.96,76.94,88.00,66.43,58.76,17.61,11.60,25.59,21.49,34.93,171.63,205.34
5002,128.41,141.23,44.14,71.98,178.90,84.42,128.04,84.58,142.74,133.45,236.31,289.50,196.38,87.18,82.44,6.82,26.42,36.45,224.89,148.03,11.72,85.37,68.07,190.89,192.10,124.58,176.03,135.17,334.64,138.91,62.87,121.57,85.84,79.14,34.36,332.53,243.76,28.27,182.43,105.69,61.24,268.71,36.64,90.79,0.03,75.07,102.01,66.94,37.37,40.95,5.01,30.47,31.70,105.65,187.34,221.40
5003,147.78,101.42,22.34,103.86,176.07,105.44,147.01,81.84,76.91,238.10,259.71,345.34,154.56,120.33,111.52,27.40,32.05,56.47,224.99,124.91,17.77,85.92,28.09,198.88,138.08,159.07,148.46,138.01,307.27,140.64,211.65,28.26,122.75,60.96,103.55,383.62,256.80,26.45,83.45,77.66,83.35,291.01,53.45,85.57,49.62,62.67,86.98,76.88,8.40,28.82,48.03,18.96,10.61,158.30,175.08,204.77
5004,164.92,53.57,68.56,144.82,115.54,135.94,127.13,118.50,33.25,230.59,258.93,277.50,82.13,80.17,41.05,12.00,39.30,155.82,172.40,65.69,95.03,62.08,135.31,227.24,115.48,173.50,123.66,169.57,217.32,108.32,264.71,91.77,111.86,98.86,242.45,305.44,127.29,161.93,13.36,38.89,169.82,284.44,68.69,18.96,76.94,88.00,66.43,58.76,17.61,11.60,25.59,21.49,34.93,171.63,205.34,168.47
5005,141.23,44.14,71.98,178.90,84.42,128.04,84.58,142.74,133.45,236.31,289.50,196.38,87.18,53.06,6.82,26.42,36.45,224.89,148.03,11.72,85.37,68.07,190.89,192.10,124.58,176.03,135.17,159.10,138.91,62.87,121.57,85.84,79.14,34.36,332.53,243.76,28.27,182.43,105.69,61.24,268.71,289.69,90.79,0.03,75.07,102.01,66.94,37.37,40.95,5.01,30.47,31.70,105.65,187.34,221.40,158.77
5006,101.42,22.34,103.86,176.07,105.44,147.01,81.84,76.91,238.10,259.71,345.34,154.56,120.33,93.77,27.40,32.05,56.47,224.99,124.91,17.77,85.92,28.09,198.88,138.08,159.07,148.46,138.01,111.83,140.64,211.65,28.26,122.75,60.96,103.55,383.62,256.80,26.45,83.45,77.66,83.35,291.01,301.41,85.57,49.62,62.67,86.98,76.88,8.40,28.82,48.03,18.96,10.61,158.30,175.08,204.77,150.19
5007,53.57,68.56,144.82,115.54,135.94,127.13,118.50,33.25,230.59,258.93,277.50,82.13,80.17,74.28,12.00,39.30,155.82,172.40,65.69,95.03,62.08,135.31,227.24,115.48,173.50,123.66,169.57,79.90,108.32,264.71,91.77,111.86,98.86,242.45,305.44,127.29,161.93,13.36,38.89,169.82,284.44,317.62,18.96,76.94,88.00,66.43,58.76,17.61,11.60,25.59,21.49,34.93,171.63,205.34,168.47,148.61
5008,44.14,71.98,178.90,84.42,128.04,84.58,142.74,133.45,236.31,289.50,196.38,87.18,53.06,35.51,26.42,36.45,224.89,148.03,11.72,85.37,68.07,190.89,192.10,124.58,176.03,135.17,159.10,19.84,62.87,121.57,85.84,79.14,34.36,332.53,243.76,28.27,182.43,105.69,61.24,268.71,289.69,282.44,0.03,75.07,102.01,66.94,37.37,40.95,5.01,30.47,31.70,105.65,187.34,221.40,158.77,168.93
5009,22.34,103.86,176.07,105.44,147.01,81.84,76.91,238.10,259.71,345.34,154.56,120.33,93.77,69.84,32.05,56.47,224.99,124.91,17.77,85.92,28.09,198.88,138.08,159.07,148.46,138.01,111.83,7.01,211.65,28.26,122.75,60.96,103.55,383.62,256.80,26.45,83.45,77.66,83.35,291.01,301.41,95.62,49.62,62.67,86.98,76.88,8.40,28.82,48.03,18.96,10.61,158.30,175.08,204.77,150.19,132.29
5010,68.56,144.82,115.54,135.94,127.13,118.50,33.25,230.59,258.93,277.50,82.13,80.17,74.28,214.72,39.30,155.82,172.40,65.69,95.03,62.08,135.31,227.24,115.48,173.50,123.66,169.57,79.90,96.66,264.71,91.77,111.86,98.86,242.45,305.44,127.29,161.93,13.36,38.89,169.82,284.44,317.62,154.40,76.94,88.00,66.43,58.76,17.61,11.60,25.59,21.49,34.93,171.63,205.34,168.47,148.61,96.82
5011,71.98,178.90,84.42,128.04,84.58,142.74,133.45,236.31,289.50,196.38,87.18,53.06,35.51,288.49,36.45,224.89,148.03,11.72,85.37,68.07,190.89,192.10,124.58,176.03,135.17,159.10,19.84,171.40,121.57,85.84,79.14,34.36,332.53,243.76,28.27,182.43,105.69,61.24,268.71,289.69,282.44,324.49,75.07,102.01,66.94,37.37,40.95,5.01,30.47,31.70,105.65,187.34,221.40,158.77,168.93,81.17
5012,103.86,176.07,105.44,147.01,81.84,76.91,238.10,259.71,345.34,154.56,120.33,93.77,69.84,309.34,56.47,224.99,124.91,17.77,85.92,28.09,198.88,138.08,159.07,148.46,138.01,111.83,7.01,156.39,28.26,122.75,60.96,103.55,383.62,256.80,26.45,83.45,77.66,83.35,291.01,301.41,95.62,384.60,62.67,86.98,76.88,8.40,28.82,48.03,18.96,10.61,158.30,175.08,204.77,150.19,132.29,81.20
5013,144.82,115.54,135.94,127.13,118.50,33.25,230.59,258.93,277.50,82.13,80.17,74.28,214.72,330.28,155.82,172.40,65.69,95.03,62.08,135.31,227.24,115.48,173.50,123.66,169.57,79.90,96.66,88.09,91.77,111.86,98.86,242.45,305.44,127.29,161.93,13.36,38.89,169.82,284.44,317.62,154.40,344.37,88.00,66.43,58.76,17.61,11.60,25.59,21.49,34.93,171.63,205.34,168.47,148.61,96.82,82.92
5014,178.90,84.42,128.04,84.58,142.74,133.45,236.31,289.50,196.38,87.18,53.06,35.51,288.49,298.10,224.89,148.03,11.72,85.37,68.07,190.89,192.10,124.58,176.03,135.17,159.10,19.84,171.40,5.65,85.84,79.14,34.36,332.53,243.76,28.27,182.43,105.69,61.24,268.71,289.69,282.44,324.49,344.51,102.01,66.94,37.37,40.95,5.01,30.47,31.70,105.65,187.34,221.40,158.77,168.93,81.17,125.05
5015,176.07,105.44,147.01,81.84,76.91,238.10,259.71,345.34,154.56,120.33,93.77,69.84,309.34,272.87,224.99,124.91,17.77,85.92,28.09,198.88,138.08,159.07,148.46,138.01,111.83,7.01,156.39,34.41,122.75,60.96,103.55,383.62,256.80,26.45,83.45,77.66,83.35,291.01,301.41,95.62,384.60,369.04,86.98,76.88,8.40,28.82,48.03,18.96,10.61,158.30,175.08,204.77,150.19,132.29,81.20,131.75
5016,115.54,135.94,127.13,118.50,33.25,230.59,258.93,277.50,82.13,80.17,74.28,214.72,330.28,219.43,172.40,65.69,95.03,62.08,135.31,227.24,115.48,173.50,123.66,169.57,79.90,96.66,88.09,72.45,111.86,98.86,242.45,305.44,127.29,161.93,13.36,38.89,169.82,284.44,317.62,154.40,344.37,373.35,66.43,58.76,17.61,11.60,25.59,21.49,34.93,171.63,205.34,168.47,148.61,96.82,82.92,74.98
5017,84.42,128.04,84.58,142.74,133.45,236.31,289.50,196.38,87.18,53.06,35.51,288.49,298.10,122.74,148.03,11.72,85.37,68.07,190.89,192.10,124.58,176.03,135.17,159.10,19.84,171.40,5.65,84.39,79.14,34.36,332.53,243.76,28.27,182.43,105.69,61.24,268.71,289.69,282.44,324.49,344.51,389.61,66.94,37.37,40.95,5.01,30.47,31.70,105.65,187.34,221.40,158.77,168.93,81.17,125.05,19.57
5018,105.44,147.01,81.84,76.91,238.10,259.71,345.34,154.56,120.33,93.77,69.84,309.34,272.87,37.71,124.91,17.77,85.92,28.09,198.88,138.08,159.07,148.46,138.01,111.83,7.01,156.39,34.41,134.98,60.96,103.55,383.62,256.80,26.45,83.45,77.66,83.35,291.01,301.41,95.62,384.60,369.04,429.15,76.88,8.40,28.82,48.03,18.96,10.61,158.30,175.08,204.77,150.19,132.29,81.20,131.75,11.34
5019,135.94,127.13,118.50,33.25,230.59,258.93,277.50,82.13,80.17,74.28,214.72,330.28,219.43,6.67,65.69,95.03,62.08,135.31,227.24,115.48,173.50,123.66,169.57,79.90,96.66,88.09,72.45,239.44,98.86,242.45,305.44,127.29,161.93,13.36,38.89,169.82,284.44,317.62,154.40,344.37,373.35,430.49,58.76,17.61,11.60,25.59,21.49,34.93,171.63,205.34,168.47,148.61,96.82,82.92,74.98,36.13
5020,128.04,84.58,142.74,133.45,236.31,289.50,196.38,87.18,53.06,35.51,288.49,298.10,122.74,11.27,11.72,85.37,68.07,190.89,192.10,124.58,176.03,135.17,159.10,19.84,171.40,5.65,84.39,335.61,34.36,332.53,243.76,28.27,182.43,105.69,61.24,268.71,289.69,282.44,324.49,344.51,389.61,412.03,37.37,40.95,5.01,30.47,31.70,105.65,187.34,221.40,158.77,168.93,81.17,125.05,19.57,43.71
5021,147.01,81.84,76.91,238.10,259.71,345.34,154.56,120.33,93.77,69.84,309.34,272.87,37.71,44.47,17.77,85.92,28.09,198.88,138.08,159.07,148.46,138.01,111.83,7.01,156.39,34.41,134.98,397.28,103.55,383.62,256.80,26.45,83.45,77.66,83.35,291.01,301.41,95.62,384.60,369.04,429.15,408.89,8.40,28.82,48.03,18.96,10.61,158.30,175.08,204.77,150.19,132.29,81.20,131.75,11.34,37.16
5022,127.13,118.50,33.25,230.59,258.93,277.50,82.13,80.17,74.28,214.72,330.28,219.43,6.67,20.76,95.03,62.08,135.31,227.24,115.48,173.50,123.66,169.57,79.90,96.66,88.09,72.45,239.44,418.42,242.45,305.44,127.29,161.93,13.36,38.89,169.82,284.44,317.62,154.40,344.37,373.35,430.49,322.05,17.61,11.60,25.59,21.49,34.93,171.63,205.34,168.47,148.61,96.82,82.92,74.98,36.13,12.90
5023,84.58,142.74,133.45,236.31,289.50,196.38,87.18,53.06,35.51,288.49,298.10,122.74,11.27,117.12,85.37,68.07,190.89,192.10,124.58,176.03,135.17,159.10,19.84,171.40,5.65,84.39,335.61,397.59,332.53,243.76,28.27,182.43,105.69,61.24,268.71,289.69,282.44,324.49,344.51,389.61,412.03,221.83,40.95,5.01,30.47,31.70,105.65,187.34,221.40,158.77,168.93,81.17,125.05,19.57,43.71,30.38
