,epo-22,epo-20,epo-18,epo-16,epo-14,epo-12,epo-10,epo-8,epo-6,epo-4,epo-2,epo0,epo2,epo4,epo6,epo8,epo10,epo12,epo14,epo16,nao-22,nao-20,nao-18,nao-16,nao-14,nao-12,nao-10,nao-8,nao-6,nao-4,nao-2,nao0,nao2,nao4,nao6,nao8,nao10,nao12,nao14,nao16,pna-22,pna-20,pna-18,pna-16,pna-14,pna-12,pna-10,pna-8,pna-6,pna-4,pna-2,pna0,pna2,pna4,pna6,pna8,pna10,pna12,pna14,pna16,wpo-22,wpo-20,wpo-18,wpo-16,wpo-14,wpo-12,wpo-10,wpo-8,wpo-6,wpo-4,wpo-2,wpo0,wpo2,wpo4,wpo6,wpo8,wpo10,wpo12,wpo14,wpo16
4519,41.82,83.64,58.68,146.50,198.10,206.24,88.12,172.80,12.44,146.50,66.55,81.38,35.93,23.70,8.20,41.34,22.79,16.16,59.20,119.39,90.41,58.48,38.56,29.09,100.92,98.47,79.38,79.78,169.67,175.86,2.64,57.44,262.22,372.44,392.02,264.59,131.19,62.03,22.79,59.09,103.59,163.78,207.50,138.78,77.47,144.74,132.83,128.03,205.21,13.16,172.19,234.38,139.75,184.45,239.61,353.90,446.05,360.88,385.47,258.15,38.95,38.63,39.71,39.84,35.20,145.68,55.19,17.83,24.23,45.37,30.64,21.05,40.92,7.57,11.24,59.97,1.15,70.35,37.49,13.34
4520,91.23,60.94,84.96,179.36,203.11,178.89,109.87,74.84,49.44,138.80,16.83,54.49,28.05,11.10,26.42,37.15,11.39,26.48,78.51,58.34,67.15,59.74,23.26,66.35,129.06,78.59,40.32,125.70,196.69,101.56,32.44,176.89,346.22,396.68,335.38,208.48,98.15,9.22,61.59,65.69,103.62,212.44,174.67,128.02,13.15,154.72,152.56,162.61,134.10,78.00,252.36,142.64,167.21,216.05,278.78,412.41,478.06,348.30,314.20,318.66,54.05,44.17,42.59,5.19,89.17,116.97,2.55,31.22,22.57,41.57,4.27,43.65,23.03,6.50,40.00,35.98,0.78,92.39,10.47,3.08
4521,83.64,58.68,146.50,198.10,206.24,88.12,172.80,12.44,146.50,66.55,81.38,35.93,23.70,8.20,41.34,22.79,16.16,59.20,119.39,31.81,58.48,38.56,29.09,100.92,98.47,79.38,79.78,169.67,175.86,2.64,57.44,262.22,372.44,392.02,264.59,131.19,62.03,22.79,59.09,103.80,163.78,207.50,138.78,77.47,144.74,132.83,128.03,205.21,13.16,172.19,234.38,139.75,184.45,239.61,353.90,446.05,360.88,385.47,258.15,330.12,38.63,39.71,39.84,35.20,145.68,55.19,17.83,24.23,45.37,30.64,21.05,40.92,7.57,11.24,59.97,1.15,70.35,37.49,13.34,39.71
4522,60.94,84.96,179.36,203.11,178.89,109.87,74.84,49.44,138.80,16.83,54.49,28.05,11.10,26.42,37.15,11.39,26.48,78.51,58.34,115.02,59.74,23.26,66.35,129.06,78.59,40.32,125.70,196.69,101.56,32.44,176.89,346.22,396.68,335.38,208.48,98.15,9.22,61.59,65.69,129.60,212.44,174.67,128.02,13.15,154.72,152.56,162.61,134.10,78.00,252.36,142.64,167.21,216.05,278.78,412.41,478.06,348.30,314.20,318.66,307.13,44.17,42.59,5.19,89.17,116.97,2.55,31.22,22.57,41.57,4.27,43.65,23.03,6.50,40.00,35.98,0.78,92.39,10.47,3.08,136.13
4523,58.68,146.50,198.10,206.24,88.12,172.80,12.44,146.50,66.55,81.38,35.93,23.70,8.20,41.34,22.79,16.16,59.20,119.39,31.81,155.58,38.56,29.09,100.92,98.47,79.38,79.78,169.67,175.86,2.64,57.44,262.22,372.44,392.02,264.59,131.19,62.03,22.79,59.09,103.80,158.58,207.50,138.78,77.47,144.74,132.83,128.03,205.21,13.16,172.19,234.38,139.75,184.45,239.61,353.90,446.05,360.88,385.47,258.15,330.12,245.23,39.71,39.84,35.20,145.68,55.19,17.83,24.23,45.37,30.64,21.05,40.92,7.57,11.24,59.97,1.15,70.35,37.49,13.34,39.71,163.75
4524,84.96,179.36,203.11,178.89,109.87,74.84,49.44,138.80,16.83,54.49,28.05,11.10,26.42,37.15,11.39,26.48,78.51,58.34,115.02,100.30,23.26,66.35,129.06,78.59,40.32,125.70,196.69,101.56,32.44,176.89,346.22,396.68,335.38,208.48,98.15,9.22,61.59,65.69,129.60,202.13,174.67,128.02,13.15,154.72,152.56,162.61,134.10,78.00,252.36,142.64,167.21,216.05,278.78,412.41,478.06,348.30,314.20,318.66,307.13,72.88,42.59,5.19,89.17,116.97,2.55,31.22,22.57,41.57,4.27,43.65,23.03,6.50,40.00,35.98,0.78,92.39,10.47,3.08,136.13,113.44
4525,146.50,198.10,206.24,88.12,172.80,12.44,146.50,66.55,81.38,35.93,23.70,8.20,41.34,22.79,16.16,59.20,119.39,31.81,155.58,1.52,29.09,100.92,98.47,79.38,79.78,169.67,175.86,2.64,57.44,262.22,372.44,392.02,264.59,131.19,62.03,22.79,59.09,103.80,158.58,182.57,138.78,77.47,144.74,132.83,128.03,205.21,13.16,172.19,234.38,139.75,184.45,239.61,353.90,446.05,360.88,385.47,258.15,330.12,245.23,7.97,39.84,35.20,145.68,55.19,17.83,24.23,45.37,30.64,21.05,40.92,7.57,11.24,59.97,1.15,70.35,37.49,13.34,39.71,163.75,105.19
4526,179.36,203.11,178.89,109.87,74.84,49.44,138.80,16.83,54.49,28.05,11.10,26.42,37.15,11.39,26.48,78.51,58.34,115.02,100.30,30.35,66.35,129.06,78.59,40.32,125.70,196.69,101.56,32.44,176.89,346.22,396.68,335.38,208.48,98.15,9.22,61.59,65.69,129.60,202.13,141.01,128.02,13.15,154.72,152.56,162.61,134.10,78.00,252.36,142.64,167.21,216.05,278.78,412.41,478.06,348.30,314.20,318.66,307.13,72.88,29.13,5.19,89.17,116.97,2.55,31.22,22.57,41.57,4.27,43.65,23.03,6.50,40.00,35.98,0.78,92.39,10.47,3.08,136.13,113.44,104.89
4527,198.10,206.24,88.12,172.80,12.44,146.50,66.55,81.38,35.93,23.70,8.20,41.34,22.79,16.16,59.20,119.39,31.81,155.58,1.52,35.65,100.92,98.47,79.38,79.78,169.67,175.86,2.64,57.44,262.22,372.44,392.02,264.59,131.19,62.03,22.79,59.09,103.80,158.58,182.57,66.84,77.47,144.74,132.83,128.03,205.21,13.16,172.19,234.38,139.75,184.45,239.61,353.90,446.05,360.88,385.47,258.15,330.12,245.23,7.97,18.42,35.20,145.68,55.19,17.83,24.23,45.37,30.64,21.05,40.92,7.57,11.24,59.97,1.15,70.35,37.49,13.34,39.71,163.75,105.19,89.38
4528,203.11,178.89,109.87,74.84,49.44,138.80,16.83,54.49,28.05,11.10,26.42,37.15,11.39,26.48,78.51,58.34,115.02,100.30,30.35,23.11,129.06,78.59,40.32,125.70,196.69,101.56,32.44,176.89,346.22,396.68,335.38,208.48,98.15,9.22,61.59,65.69,129.60,202.13,141.01,5.52,13.15,154.72,152.56,162.61,134.10,78.00,252.36,142.64,167.21,216.05,278.78,412.41,478.06,348.30,314.20,318.66,307.13,72.88,29.13,20.54,89.17,116.97,2.55,31.22,22.57,41.57,4.27,43.65,23.03,6.50,40.00,35.98,0.78,92.39,10.47,3.08,136.13,113.44,104.89,52.91
4529,206.24,88.12,172.80,12.44,146.50,66.55,81.38,35.93,23.70,8.20,41.34,22.79,16.16,59.20,119.39,31.81,155.58,1.52,35.65,52.25,98.47,79.38,79.78,169.67,175.86,2.64,57.44,262.22,372.44,392.02,264.59,131.19,62.03,22.79,59.09,103.80,158.58,182.57,66.84,14.74,144.74,132.83,128.03,205.21,13.16,172.19,234.38,139.75,184.45,239.61,353.90,446.05,360.88,385.47,258.15,330.12,245.23,7.97,18.42,50.69,145.68,55.19,17.83,24.23,45.37,30.64,21.05,40.92,7.57,11.24,59.97,1.15,70.35,37.49,13.34,39.71,163.75,105.19,89.38,74.57
4530,178.89,109.87,74.84,49.44,138.80,16.83,54.49,28.05,11.10,26.42,37.15,11.39,26.48,78.51,58.34,115.02,100.30,30.35,23.11,66.50,78.59,40.32,125.70,196.69,101.56,32.44,176.89,346.22,396.68,335.38,208.48,98.15,9.22,61.59,65.69,129.60,202.13,141.01,5.52,2.27,154.72,152.56,162.61,134.10,78.00,252.36,142.64,167.21,216.05,278.78,412.41,478.06,348.30,314.20,318.66,307.13,72.88,29.13,20.54,119.06,116.97,2.55,31.22,22.57,41.57,4.27,43.65,23.03,6.50,40.00,35.98,0.78,92.39,10.47,3.08,136.13,113.44,104.89,52.91,52.11
4531,88.12,172.80,12.44,146.50,66.55,81.38,35.93,23.70,8.20,41.34,22.79,16.16,59.20,119.39,31.81,155.58,1.52,35.65,52.25,15.22,79.38,79.78,169.67,175.86,2.64,57.44,262.22,372.44,392.02,264.59,131.19,62.03,22.79,59.09,103.80,158.58,182.57,66.84,14.74,24.36,132.83,128.03,205.21,13.16,172.19,234.38,139.75,184.45,239.61,353.90,446.05,360.88,385.47,258.15,330.12,245.23,7.97,18.42,50.69,199.67,55.19,17.83,24.23,45.37,30.64,21.05,40.92,7.57,11.24,59.97,1.15,70.35,37.49,13.34,39.71,163.75,105.19,89.38,74.57,26.79
4532,109.87,74.84,49.44,138.80,16.83,54.49,28.05,11.10,26.42,37.15,11.39,26.48,78.51,58.34,115.02,100.30,30.35,23.11,66.50,29.05,40.32,125.70,196.69,101.56,32.44,176.89,346.22,396.68,335.38,208.48,98.15,9.22,61.59,65.69,129.60,202.13,141.01,5.52,2.27,13.29,152.56,162.61,134.10,78.00,252.36,142.64,167.21,216.05,278.78,412.41,478.06,348.30,314.20,318.66,307.13,72.88,29.13,20.54,119.06,176.58,2.55,31.22,22.57,41.57,4.27,43.65,23.03,6.50,40.00,35.98,0.78,92.39,10.47,3.08,136.13,113.44,104.89,52.91,52.11,41.11
4533,172.80,12.44,146.50,66.55,81.38,35.93,23.70,8.20,41.34,22.79,16.16,59.20,119.39,31.81,155.58,1.52,35.65,52.25,15.22,79.22,79.78,169.67,175.86,2.64,57.44,262.22,372.44,392.02,264.59,131.19,62.03,22.79,59.09,103.80,158.58,182.57,66.84,14.74,24.36,14.92,128.03,205.21,13.16,172.19,234.38,139.75,184.45,239.61,353.90,446.05,360.88,385.47,258.15,330.12,245.23,7.97,18.42,50.69,199.67,150.66,17.83,24.23,45.37,30.64,21.05,40.92,7.57,11.24,59.97,1.15,70.35,37.49,13.34,39.71,163.75,105.19,89.38,74.57,26.79,79.06
4534,74.84,49.44,138.80,16.83,54.49,28.05,11.10,26.42,37.15,11.39,26.48,78.51,58.34,115.02,100.30,30.35,23.11,66.50,29.05,80.14,125.70,196.69,101.56,32.44,176.89,346.22,396.68,335.38,208.48,98.15,9.22,61.59,65.69,129.60,202.13,141.01,5.52,2.27,13.29,83.81,162.61,134.10,78.00,252.36,142.64,167.21,216.05,278.78,412.41,478.06,348.30,314.20,318.66,307.13,72.88,29.13,20.54,119.06,176.58,175.46,31.22,22.57,41.57,4.27,43.65,23.03,6.50,40.00,35.98,0.78,92.39,10.47,3.08,136.13,113.44,104.89,52.91,52.11,41.11,85.66
4535,12.44,146.50,66.55,81.38,35.93,23.70,8.20,41.34,22.79,16.16,59.20,119.39,31.81,155.58,1.52,35.65,52.25,15.22,79.22,92.64,169.67,175.86,2.64,57.44,262.22,372.44,392.02,264.59,131.19,62.03,22.79,59.09,103.80,158.58,182.57,66.84,14.74,24.36,14.92,116.43,205.21,13.16,172.19,234.38,139.75,184.45,239.61,353.90,446.05,360.88,385.47,258.15,330.12,245.23,7.97,18.42,50.69,199.67,150.66,245.13,24.23,45.37,30.64,21.05,40.92,7.57,11.24,59.97,1.15,70.35,37.49,13.34,39.71,163.75,105.19,89.38,74.57,26.79,79.06,91.27
4536,49.44,138.80,16.83,54.49,28.05,11.10,26.42,37.15,11.39,26.48,78.51,58.34,115.02,100.30,30.35,23.11,66.50,29.05,80.14,33.66,196.69,101.56,32.44,176.89,346.22,396.68,335.38,208.48,98.15,9.22,61.59,65.69,129.60,202.13,141.01,5.52,2.27,13.29,83.81,128.16,134.10,78.00,252.36,142.64,167.21,216.05,278.78,412.41,478.06,348.30,314.20,318.66,307.13,72.88,29.13,20.54,119.06,176.58,175.46,197.63,22.57,41.57,4.27,43.65,23.03,6.50,40.00,35.98,0.78,92.39,10.47,3.08,136.13,113.44,104.89,52.91,52.11,41.11,85.66,88.99
4537,146.50,66.55,81.38,35.93,23.70,8.20,41.34,22.79,16.16,59.20,119.39,31.81,155.58,1.52,35.65,52.25,15.22,79.22,92.64,36.00,175.86,2.64,57.44,262.22,372.44,392.02,264.59,131.19,62.03,22.79,59.09,103.80,158.58,182.57,66.84,14.74,24.36,14.92,116.43,144.10,13.16,172.19,234.38,139.75,184.45,239.61,353.90,446.05,360.88,385.47,258.15,330.12,245.23,7.97,18.42,50.69,199.67,150.66,245.13,203.00,45.37,30.64,21.05,40.92,7.57,11.24,59.97,1.15,70.35,37.49,13.34,39.71,163.75,105.19,89.38,74.57,26.79,79.06,91.27,92.37
4538,138.80,16.83,54.49,28.05,11.10,26.42,37.15,11.39,26.48,78.51,58.34,115.02,100.30,30.35,23.11,66.50,29.05,80.14,33.66,6.73,101.56,32.44,176.89,346.22,396.68,335.38,208.48,98.15,9.22,61.59,65.69,129.60,202.13,141.01,5.52,2.27,13.29,83.81,128.16,129.14,78.00,252.36,142.64,167.21,216.05,278.78,412.41,478.06,348.30,314.20,318.66,307.13,72.88,29.13,20.54,119.06,176.58,175.46,197.63,222.20,41.57,4.27,43.65,23.03,6.50,40.00,35.98,0.78,92.39,10.47,3.08,136.13,113.44,104.89,52.91,52.11,41.11,85.66,88.99,102.10
4539,66.55,81.38,35.93,23.70,8.20,41.34,22.79,16.16,59.20,119.39,31.81,155.58,1.52,35.65,52.25,15.22,79.22,92.64,36.00,26.99,2.64,57.44,262.22,372.44,392.02,264.59,131.19,62.03,22.79,59.09,103.80,158.58,182.57,66.84,14.74,24.36,14.92,116.43,144.10,127.39,172.19,234.38,139.75,184.45,239.61,353.90,446.05,360.88,385.47,258.15,330.12,245.23,7.97,18.42,50.69,199.67,150.66,245.13,203.00,107.14,30.64,21.05,40.92,7.57,11.24,59.97,1.15,70.35,37.49,13.34,39.71,163.75,105.19,89.38,74.57,26.79,79.06,91.27,92.37,105.90
4540,16.83,54.49,28.05,11.10,26.42,37.15,11.39,26.48,78.51,58.34,115.02,100.30,30.35,23.11,66.50,29.05,80.14,33.66,6.73,24.25,32.44,176.89,346.22,396.68,335.38,208.48,98.15,9.22,61.59,65.69,129.60,202.13,141.01,5.52,2.27,13.29,83.81,128.16,129.14,150.05,252.36,142.64,167.21,216.05,278.78,412.41,478.06,348.30,314.20,318.66,307.13,72.88,29.13,20.54,119.06,176.58,175.46,197.63,222.20,38.02,4.27,43.65,23.03,6.50,40.00,35.98,0.78,92.39,10.47,3.08,136.13,113.44,104.89,52.91,52.11,41.11,85.66,88.99,102.10,136.63
4541,81.38,35.93,23.70,8.20,41.34,22.79,16.16,59.20,119.39,31.81,155.58,1.52,35.65,52.25,15.22,79.22,92.64,36.00,26.99,8.32,57.44,262.22,372.44,392.02,264.59,131.19,62.03,22.79,59.09,103.80,158.58,182.57,66.84,14.74,24.36,14.92,116.43,144.10,127.39,115.96,234.38,139.75,184.45,239.61,353.90,446.05,360.88,385.47,258.15,330.12,245.23,7.97,18.42,50.69,199.67,150.66,245.13,203.00,107.14,70.54,21.05,40.92,7.57,11.24,59.97,1.15,70.35,37.49,13.34,39.71,163.75,105.19,89.38,74.57,26.79,79.06,91.27,92.37,105.90,162.74
4542,54.49,28.05,11.10,26.42,37.15,11.39,26.48,78.51,58.34,115.02,100.30,30.35,23.11,66.50,29.05,80.14,33.66,6.73,24.25,63.37,176.89,346.22,396.68,335.38,208.48,98.15,9.22,61.59,65.69,129.60,202.13,141.01,5.52,2.27,13.29,83.81,128.16,129.14,150.05,11.22,142.64,167.21,216.05,278.78,412.41,478.06,348.30,314.20,318.66,307.13,72.88,29.13,20.54,119.06,176.58,175.46,197.63,222.20,38.02,6.03,43.65,23.03,6.50,40.00,35.98,0.78,92.39,10.47,3.08,136.13,113.44,104.89,52.91,52.11,41.11,85.66,88.99,102.10,136.63,166.86
4543,35.93,23.70,8.20,41.34,22.79,16.16,59.20,119.39,31.81,155.58,1.52,35.65,52.25,15.22,79.22,92.64,36.00,26.99,8.32,112.76,262.22,372.44,392.02,264.59,131.19,62.03,22.79,59.09,103.80,158.58,182.57,66.84,14.74,24.36,14.92,116.43,144.10,127.39,115.96,13.02,139.75,184.45,239.61,353.90,446.05,360.88,385.47,258.15,330.12,245.23,7.97,18.42,50.69,199.67,150.66,245.13,203.00,107.14,70.54,71.46,40.92,7.57,11.24,59.97,1.15,70.35,37.49,13.34,39.71,163.75,105.19,89.38,74.57,26.79,79.06,91.27,92.37,105.90,162.74,129.61
4544,28.05,11.10,26.42,37.15,11.39,26.48,78.51,58.34,115.02,100.30,30.35,23.11,66.50,29.05,80.14,33.66,6.73,24.25,63.37,65.84,346.22,396.68,335.38,208.48,98.15,9.22,61.59,65.69,129.60,202.13,141.01,5.52,2.27,13.29,83.81,128.16,129.14,150.05,11.22,46.95,167.21,216.05,278.78,412.41,478.06,348.30,314.20,318.66,307.13,72.88,29.13,20.54,119.06,176.58,175.46,197.63,222.20,38.02,6.03,58.56,23.03,6.50,40.00,35.98,0.78,92.39,10.47,3.08,136.13,113.44,104.89,52.91,52.11,41.11,85.66,88.99,102.10,136.63,166.86,91.59
4545,23.70,8.20,41.34,22.79,16.16,59.20,119.39,31.81,155.58,1.52,35.65,52.25,15.22,79.22,92.64,36.00,26.99,8.32,112.76,36.39,372.44,392.02,264.59,131.19,62.03,22.79,59.09,103.80,158.58,182.57,66.84,14.74,24.36,14.92,116.43,144.10,127.39,115.96,13.02,48.04,184.45,239.61,353.90,446.05,360.88,385.47,258.15,330.12,245.23,7.97,18.42,50.69,199.67,150.66,245.13,203.00,107.14,70.54,71.46,51.40,7.57,11.24,59.97,1.15,70.35,37.49,13.34,39.71,163.75,105.19,89.38,74.57,26.79,79.06,91.27,92.37,105.90,162.74,129.61,96.66
4546,11.10,26.42,37.15,11.39,26.48,78.51,58.34,115.02,100.30,30.35,23.11,66.50,29.05,80.14,33.66,6.73,24.25,63.37,65.84,69.13,396.68,335.38,208.48,98.15,9.22,61.59,65.69,129.60,202.13,141.01,5.52,2.27,13.29,83.81,128.16,129.14,150.05,11.22,46.95,16.47,216.05,278.78,412.41,478.06,348.30,314.20,318.66,307.13,72.88,29.13,20.54,119.06,176.58,175.46,197.63,222.20,38.02,6.03,58.56,121.13,6.50,40.00,35.98,0.78,92.39,10.47,3.08,136.13,113.44,104.89,52.91,52.11,41.11,85.66,88.99,102.10,136.63,166.86,91.59,100.74
4547,8.20,41.34,22.79,16.16,59.20,119.39,31.81,155.58,1.52,35.65,52.25,15.22,79.22,92.64,36.00,26.99,8.32,112.76,36.39,138.99,392.02,264.59,131.19,62.03,22.79,59.09,103.80,158.58,182.57,66.84,14.74,24.36,14.92,116.43,144.10,127.39,115.96,13.02,48.04,11.02,239.61,353.90,446.05,360.88,385.47,258.15,330.12,245.23,7.97,18.42,50.69,199.67,150.66,245.13,203.00,107.14,70.54,71.46,51.40,110.14,11.24,59.97,1.15,70.35,37.49,13.34,39.71,163.75,105.19,89.38,74.57,26.79,79.06,91.27,92.37,105.90,162.74,129.61,96.66,78.01
4548,26.42,37.15,11.39,26.48,78.51,58.34,115.02,100.30,30.35,23.11,66.50,29.05,80.14,33.66,6.73,24.25,63.37,65.84,69.13,89.46,335.38,208.48,98.15,9.22,61.59,65.69,129.60,202.13,141.01,5.52,2.27,13.29,83.81,128.16,129.14,150.05,11.22,46.95,16.47,45.38,278.78,412.41,478.06,348.30,314.20,318.66,307.13,72.88,29.13,20.54,119.06,176.58,175.46,197.63,222.20,38.02,6.03,58.56,121.13,12.28,40.00,35.98,0.78,92.39,10.47,3.08,136.13,113.44,104.89,52.91,52.11,41.11,85.66,88.99,102.10,136.63,166.86,91.59,100.74,110.02
4549,41.34,22.79,16.16,59.20,119.39,31.81,155.58,1.52,35.65,52.25,15.22,79.22,92.64,36.00,26.99,8.32,112.76,36.39,138.99,45.58,264.59,131.19,62.03,22.79,59.09,103.80,158.58,182.57,66.84,14.74,24.36,14.92,116.43,144.10,127.39,115.96,13.02,48.04,11.02,54.17,353.90,446.05,360.88,385.47,258.15,330.12,245.23,7.97,18.42,50.69,199.67,150.66,245.13,203.00,107.14,70.54,71.46,51.40,110.14,113.72,59.97,1.15,70.35,37.49,13.34,39.71,163.75,105.19,89.38,74.57,26.79,79.06,91.27,92.37,105.90,162.74,129.61,96.66,78.01,145.43
4550,37.15,11.39,26.48,78.51,58.34,115.02,100.30,30.35,23.11,66.50,29.05,80.14,33.66,6.73,24.25,63.37,65.84,69.13,89.46,20.56,208.48,98.15,9.22,61.59,65.69,129.60,202.13,141.01,5.52,2.27,13.29,83.81,128.16,129.14,150.05,11.22,46.95,16.47,45.38,74.00,412.41,478.06,348.30,314.20,318.66,307.13,72.88,29.13,20.54,119.06,176.58,175.46,197.63,222.20,38.02,6.03,58.56,121.13,12.28,209.27,35.98,0.78,92.39,10.47,3.08,136.13,113.44,104.89,52.91,52.11,41.11,85.66,88.99,102.10,136.63,166.86,91.59,100.74,110.02,136.61
